Asset Id,Feature,Sub-Feature,Org,Direction,Route,Ramp #,Ramp ID,Lane Location,From MP/Offset,To MP/Offset,Length/Area(ft),Lat,Long
1459627,Curb,Single Curb,Happy Valley Maint,,I-17,226,E,Left,227.03,227.04,226.75,33.841135,-112.143251
1459628,Curb,Single Curb,Happy Valley Maint,,I-17,226,E,Right,227.05,227.05,155.74,33.841433,-112.142554
1459629,Curb,Single Curb,Happy Valley Maint,,I-17,226,E,Right,227.04,227.04,34.46,33.841357,-112.143433
1459630,Curb,Curb and Gutter,Happy Valley Maint,,I-17,226,G,Left,227.04,227.04,9.18,33.841343,-112.143393
1459631,Curb,Curb and Gutter,Happy Valley Maint,,I-17,226,G,Right,227.06,227.05,96.27,33.84161,-112.143233
1459632,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,226,G,Right,227.13,227.13,,33.842586,-112.143117
1459635,Curb,Freeway Rolled Curb,Happy Valley Maint,,I-17,226,G,Left,227.04,227.05,20.24,33.841382,-112.143357
1459636,Curb,Curb and Gutter,Happy Valley Maint,,I-17,226,J,Left,227.01,227,18.93,33.840861,-112.144534
1459637,Curb,Curb and Gutter,Happy Valley Maint,,I-17,226,C,Left,227.03,227.02,40.8,33.841339,-112.144453
1459638,Curb,Curb and Gutter,Happy Valley Maint,,I-17,226,C,Right,227.04,227.02,89.63,33.841429,-112.144529
1459877,Pipe Opening Location,Concrete,Happy Valley Maint,,I-17,226,C,Right,227.04,227.04,,33.841547,-112.144773
1459878,Pipe Opening Location,Concrete,Happy Valley Maint,,I-17,226,C,Left,227.06,227.06,,33.841727,-112.144122
1459879,Pipe Opening Location,Concrete,Happy Valley Maint,,I-17,226,J,Left,227.00,227.00,,33.840655,-112.144277
1459880,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,226,J,Right,226.95,226.95,,33.839998,-112.144759
1459881,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,226,J,Right,226.95,226.95,10.9,33.840047,-112.144736
1459882,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,226,J,Right,226.95,226.95,,33.840024,-112.145046
1459883,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,226,J,Right,226.88,226.88,,33.839069,-112.144882
1459884,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,226,J,Right,226.89,226.89,3.97,33.839091,-112.144866
1459885,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,226,J,Right,226.88,226.88,,33.839074,-112.145099
1459886,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,226,A,Right,226.86,226.86,,33.83854,-112.143834
1459887,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,226,A,Right,226.86,226.86,5.55,33.83859,-112.143873
1459888,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,226,A,Right,226.86,226.86,,33.838521,-112.143834
1459889,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,226,A,Right,226.99,226.99,,33.840371,-112.143381
1459890,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,226,A,Right,226.99,226.99,8.45,33.840396,-112.143401
1459891,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,226,A,Right,226.98,226.98,,33.840322,-112.143147
1459892,Box Culvert Location (CBC),Box Culvert (CBC),Happy Valley Maint,,I-17,226,E,Right,227.02,227.02,,33.840845,-112.142394
1459893,Bank Protection,Rail Bank,Happy Valley Maint,,I-17,226,E,Right,227.01,227,61.39,33.840725,-112.142197
1459894,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,226,G,Right,227.13,227.13,,33.842583,-112.142988
1459895,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,226,G,Right,227.13,227.12,10.8,33.842583,-112.143136
1459896,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,226,G,Left,227.16,227.16,,33.843105,-112.143144
1538576,Pipe Opening Location,Concrete,Happy Valley Maint,,I-17,226,G,Right,227.04,227.04,,33.841349,-112.143453
1538577,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,226,G,Left,227.16,227.16,,33.843083,-112.143213
1538578,Pipe Opening Location,Concrete,Happy Valley Maint,,I-17,226,G,Right,227.16,227.16,,33.842976,-112.142857
1540542,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,226,G,Left,227.16,227.16,,33.843083,-112.143111
1055379,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,G,Left,229.07,229.08,42.87,33.870556,-112.145417
1055380,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,C,Left,229.09,229.09,14.23,33.870729,-112.146751
1055381,Curb,Freeway Rolled Curb,Happy Valley Maint,,I-17,229,J,Left,229.06,229.05,45.69,33.870309,-112.146721
1055515,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,A,Right,229.03,229.04,102.73,33.869894,-112.145215
1055517,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,C,Right,229.1,229.09,81.14,33.870902,-112.146805
1055518,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,J,Right,229.06,229.04,111.62,33.870298,-112.146951
1055519,Spillway,Rock Lined Spillway,Happy Valley Maint,,I-17,229,J,Right,228.91,228.91,,33.868348,-112.146455
1055520,Roadway Cut Ditches,Unpaved Cut Ditch,Happy Valley Maint,,I-17,229,J,Right,228.84,228.79,295.41,33.867481,-112.146209
1459556,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Left,229.08,229.09,211.02,33.870534,-112.146866
1459557,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Left,229.07,229.07,51.01,33.870493,-112.146616
1459558,Catch Basin,Curb Opening/Inlet Only,Happy Valley Maint,,I-17,229,E,Right,229.07,229.07,,33.870364,-112.146629
1459559,Catch Basin,Freeway,Happy Valley Maint,,I-17,229,J,Right,229.05,229.05,,33.870076,-112.146802
1459560,Pipe Opening Location,HDPE (plastic),Happy Valley Maint,,I-17,229,E,Right,229.04,229.04,,33.870013,-112.146417
1459561,Pipe Opening Location,HDPE (plastic),Happy Valley Maint,,I-17,229,J,Left,229.04,229.04,,33.869972,-112.146456
1459562,Catch Basin,Curb Opening/Inlet Only,Happy Valley Maint,,I-17,229,E,Right,229.09,229.09,,33.870658,-112.146656
1459563,Catch Basin,Curb Opening/Inlet Only,Happy Valley Maint,,I-17,229,E,Right,229.07,229.07,,33.870578,-112.145493
1459564,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Left,229.05,229.06,136.64,33.870321,-112.144801
1459565,Catch Basin,Curb Opening/Inlet Only,Happy Valley Maint,,I-17,229,E,Right,229.05,229.05,,33.870204,-112.145485
1459566,Box Culvert Location (CBC),Box Culvert (CBC),Happy Valley Maint,,I-17,229,A,Right,229.00,229.00,,33.86964,-112.144591
1459567,Pipe Opening Location,HDPE (plastic),Happy Valley Maint,,I-17,229,G,Right,229.10,229.10,,33.871019,-112.144819
1459568,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,229,G,Right,229.10,229.10,,33.870998,-112.145349
1459600,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,E,Right,229.09,229.1,64.77,33.870704,-112.147104
1459601,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Left,229.09,229.08,217.78,33.870574,-112.147568
1459602,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Left,229.07,229.07,46.93,33.870472,-112.146596
1459603,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,E,Right,229.06,229.06,74.29,33.870271,-112.146408
1459604,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,J,Left,229.06,229.06,22.98,33.870334,-112.146684
1459605,Curb,Freeway Rolled Curb,Happy Valley Maint,,I-17,229,J,Left,229.06,229.05,26.2,33.870257,-112.146724
1459606,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,229,J,Right,229.05,229.05,4.96,33.870117,-112.146816
1459607,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,C,Right,229.09,229.09,19.19,33.870686,-112.146662
1459608,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Right,229.09,229.08,53.61,33.870669,-112.146652
1459609,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Right,229.08,229.07,58.69,33.87058,-112.145753
1459610,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,E,Right,229.07,229.07,21.06,33.870559,-112.145536
1459611,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,G,Right,229.07,229.07,24.34,33.870567,-112.145233
1459612,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,E,Right,229.07,229.06,112.99,33.870532,-112.14514
1459613,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Left,229.05,229.05,153.37,33.870244,-112.144791
1459614,Curb,Single Curb,Happy Valley Maint,,I-17,229,E,Right,229.04,229.04,65.27,33.870126,-112.144978
1459615,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,E,Right,229.05,229.05,73.99,33.870204,-112.145466
1459616,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,A,Left,229.04,229.04,17.2,33.870144,-112.145452
1459617,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,229,G,Right,229.1,229.1,6.01,33.870919,-112.145379
1459639,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,G,Left,229.07,229.08,51.02,33.870534,-112.145457
1459640,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,C,Left,229.09,229.09,19.42,33.870721,-112.146725
1459641,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,C,Right,229.1,229.09,123.26,33.870897,-112.146818
1459860,Catch Basin,Catch Basin,Happy Valley Maint,,I-17,229,C,Right,229.10,229.10,,33.870872,-112.146824
1459861,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,229,C,Right,229.1,229.1,7.9,33.870886,-112.146841
1459862,Pipe Opening Location,HDPE (plastic),Happy Valley Maint,,I-17,229,C,Right,229.11,229.11,,33.871012,-112.147058
1459863,Catch Basin,Flush,Happy Valley Maint,,I-17,229,C,Right,229.11,229.11,,33.871004,-112.147101
1459864,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,E,Right,229.07,229.07,160.68,33.870322,-112.14705
1459865,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,J,Left,229.07,229.05,87.47,33.870333,-112.147043
1459866,Curb,Freeway Rolled Curb,Happy Valley Maint,,I-17,229,J,Left,229.05,229.04,54.19,33.870158,-112.146816
1459867,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,229,J,Left,228.93,228.93,,33.868667,-112.146479
1459868,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,229,J,Left,228.93,228.93,19.23,33.868672,-112.146492
1459869,Pipe Opening Location,HDPE (plastic),Happy Valley Maint,,I-17,229,J,Left,228.93,228.93,,33.868695,-112.146295
1459870,Pipe Opening Location,Concrete,Happy Valley Maint,,I-17,229,A,Right,228.74,228.74,,33.866098,-112.14509
1459872,Catch Basin,Concrete Half Barrier 'f',Happy Valley Maint,,I-17,229,A,Right,228.84,228.84,,33.867477,-112.145185
1459873,Slotted Drain Pipe,Slotted Drain Pipe,Happy Valley Maint,,I-17,229,A,Right,228.85,228.84,25.55,33.867568,-112.145209
1459874,Pipe Opening Location,HDPE (plastic),Happy Valley Maint,,I-17,229,A,Right,228.84,228.84,,33.867477,-112.145073
1459875,Box Culvert Location (CBC),Box Culvert (CBC),Happy Valley Maint,,I-17,229,E,Right,229.09,229.09,,33.87084,-112.144631
1459876,Pipe Opening Location,Concrete,Happy Valley Maint,,I-17,229,G,Right,229.10,229.10,,33.870999,-112.144779
1459908,Curb,Curb and Gutter,Happy Valley Maint,,I-17,229,A,Right,229.03,229.04,136.25,33.869903,-112.145228
1459553,Pipe Opening Location,CMPA,Cordes Junction,,I-17,232,A,Right,232.05,232.05,,33.91344,-112.144466
1459554,Pipe Opening Location,CMPA,Cordes Junction,,I-17,232,A,Left,232.04,232.04,,33.913363,-112.144815
1459555,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,232,J,Right,231.98,231.98,,33.912655,-112.146026
1459599,Ditch,Other Ditch,Cordes Junction,,I-17,232,A,Right,232.04,232.05,40.03,33.913418,-112.144522
1459857,Ditch,Other Ditch,Cordes Junction,,I-17,232,A,Left,232.02,232.04,96.5,33.913085,-112.144775
1459858,Ditch,Other Ditch,Happy Valley Maint,,I-17,232,J,Left,232,231.97,104.56,33.912894,-112.145944
1459859,Pipe Opening Location,CMP,Happy Valley Maint,,I-17,232,J,Left,231.98,231.98,,33.912663,-112.14595
1522572,Bank Protection,Gabion Bank,Cordes Junction,,I-17,232,G,Right,232.17,232.16,24.73,33.915207,-112.144411
1524387,Curb,Embankment Curb,Cordes Junction,,I-17,232,E,Right,236.04,236.03,67.14,33.96817,-112.126733
1524407,Bank Protection,Gunnite,Cordes Junction,,I-17,232,E,Right,232.01,232.03,246.12,33.913015,-112.14575
1524408,Bank Protection,Gunnite,Cordes Junction,,I-17,232,E,Right,232.05,232.02,298.08,33.913531,-112.14476
1524409,Curb,Freeway Rolled Curb,Happy Valley Maint,,I-17,232,J,Left,235.83,235.82,89.43,33.96631,-112.129752
1524426,Ditch,Grader Ditch,Cordes Junction,,I-17,232,G,Right,232.07,232.17,522.85,33.913781,-112.144516
1524427,Ditch,Grader Ditch,Cordes Junction,,I-17,232,C,Right,232.17,232.02,807.98,33.915416,-112.145535
1524428,Ditch,Other Ditch,Cordes Junction,,I-17,232,E,Right,232,232.04,385.3,33.912902,-112.145987
1524429,Ditch,Grader Ditch,Cordes Junction,,I-17,232,E,Right,232.05,232.05,21.54,33.913501,-112.144532
1524430,Ditch,Grader Ditch,Cordes Junction,,I-17,232,E,Right,232.05,232.01,363.12,33.913536,-112.144746
1524432,Ditch,Grader Ditch,Happy Valley Maint,,I-17,232,J,Right,235.83,235.72,578.61,33.966305,-112.129805
1524438,Pipe Opening Location,CMPA,Cordes Junction,,I-17,232,G,Right,232.06,232.06,,33.913663,-112.144378
1524439,Pipe Opening Location,CMP,Cordes Junction,,I-17,232,C,Right,232.02,232.02,,33.913256,-112.146044
1524439,Pipe Opening Location,CMP,Cordes Junction,,I-17,232,C,Right,232.02,232.02,,33.913256,-112.146044
1525331,Pipe Opening Location,CMPA,Cordes Junction,,I-17,232,G,Left,232.05,232.05,,33.91355,-112.144743
1525332,Pipe Opening Location,CMP,Cordes Junction,,I-17,232,C,Left,232.02,232.02,,33.913243,-112.145929
1525332,Pipe Opening Location,CMP,Cordes Junction,,I-17,232,C,Left,232.02,232.02,,33.913243,-112.145929
989155,Roadway Cut Ditches,Unpaved Cut Ditch,Happy Valley Maint,,I-17,232,A,Left,231.93,232.02,451.51,33.911904,-112.145092
989156,Roadway Cut Ditches,Paved Cut Ditch,Cordes Junction,,I-17,232,A,Left,232.02,232.04,117.12,33.91311,-112.144759
989162,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,232,C,Left,232.15,232.03,652.22,33.915057,-112.145528
989163,Roadway Cut Ditches,Paved Cut Ditch,Cordes Junction,,I-17,232,C,Left,232.03,232.01,111.37,33.913303,-112.145978
989168,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,232,C,Right,232.15,232.00,794.50,33.915095,-112.145597
989172,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,232,E,Right,232.05,232.02,352.86,33.913542,-112.14472
989177,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,232,E,Right,232.00,232.04,370.15,33.912924,-112.145924
989182,Roadway Cut Ditches,Paved Cut Ditch,Cordes Junction,,I-17,232,G,Left,232.26,232.06,1058.20,33.916575,-112.144583
989183,Roadway Cut Ditches,Paved Cut Ditch,Cordes Junction,,I-17,232,G,Left,232.06,232.05,31.06,33.913676,-112.144714
989188,Roadway Cut Ditches,Unpaved Cut Ditch,Happy Valley Maint,,I-17,232,J,Right,231.98,231.92,392.25,33.912803,-112.146217
989190,Roadway Cut Ditches,Paved Cut Ditch,Happy Valley Maint,,I-17,232,J,Left,232.00,231.97,120.92,33.912913,-112.145918
989191,Roadway Cut Ditches,Unpaved Cut Ditch,Happy Valley Maint,,I-17,232,J,Left,231.97,231.92,295.71,33.912583,-112.14592
1010529,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,236,J,Left,235.81,235.73,437.19,33.96592,-112.129722
1524410,Curb,Freeway Rolled Curb,Cordes Junction,,I-17,236,E,Right,235.96,235.96,46.31,33.96762,-112.128578
1524431,Ditch,Grader Ditch,Cordes Junction,,I-17,236,G,Right,236.04,236.06,87.48,33.968266,-112.126697
1524433,Ditch,Grader Ditch,Cordes Junction,,I-17,236,E,Right,235.95,235.84,528.4,33.967586,-112.129079
1524440,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,A,Right,235.89,235.89,,33.966226,-112.127589
1524440,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,A,Right,235.89,235.89,,33.966226,-112.127589
1524441,Spillway,Single Inlet,Cordes Junction,,I-17,236,E,Right,235.96,235.96,,33.967615,-112.128529
1524442,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.96,235.96,,33.967595,-112.128483
1524442,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.96,235.96,,33.967595,-112.128483
1524443,Spillway,Single Inlet,Cordes Junction,,I-17,236,E,Right,236.03,236.03,,33.968062,-112.12698
1524444,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.95,235.95,,33.967641,-112.128981
1524444,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.95,235.95,,33.967641,-112.128981
1525333,Spillway,Single Inlet,Cordes Junction,,I-17,236,A,Left,236.01,236.01,,33.96784,-112.126831
1525334,Curb,Freeway Rolled Curb,Cordes Junction,,I-17,236,D,Left,235.84,235.84,67.36,33.966081,-112.129214
1525335,Curb,Freeway Rolled Curb,Cordes Junction,,I-17,236,D,Left,235.83,235.84,104.57,33.966146,-112.129485
1525336,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.97,235.97,,33.967763,-112.128434
1525336,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.97,235.97,,33.967763,-112.128434
1525337,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.95,235.95,,33.967625,-112.129063
1525337,Pipe Opening Location,CMP,Cordes Junction,,I-17,236,E,Right,235.95,235.95,,33.967625,-112.129063
989200,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,236,D,Right,235.84,235.84,40.47,33.966259,-112.129541
989216,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,236,E,Right,235.96,235.83,629.16,33.967661,-112.128829
989219,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,236,E,Right,235.84,235.94,502.94,33.966344,-112.129637
989227,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,236,J,Right,235.83,235.73,576.51,33.966341,-112.129812
1524388,Curb,Embankment Curb,Cordes Junction,,I-17,242,E,Right,242.11,242.12,268.16,34.053088,-112.145658
1524411,Curb,Embankment Curb,Cordes Junction,,I-17,242,A,Right,241.96,241.98,160.85,34.05093,-112.145333
1524412,Curb,Embankment Curb,Cordes Junction,,I-17,242,A,Left,242,242.04,240.2,34.051488,-112.145252
1524413,Curb,Embankment Curb,Cordes Junction,,I-17,242,G,Left,242.11,242.12,61.57,34.053086,-112.145332
1524414,Curb,Embankment Curb,Cordes Junction,,I-17,242,C,Left,242.12,242.14,104,34.053292,-112.146999
1524415,Curb,Embankment Curb,Cordes Junction,,I-17,242,E,Right,242.14,242.14,183.41,34.053509,-112.147234
1524445,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Right,241.97,241.97,,34.051136,-112.145241
1524445,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Right,241.97,241.97,,34.051136,-112.145241
1524446,Ditch,Grader Ditch,Cordes Junction,,I-17,242,A,Right,242.06,242.07,76.24,34.05231,-112.14498
1524447,Ditch,Grader Ditch,Cordes Junction,,I-17,242,A,Right,242.1,242.05,226.94,34.05287,-112.144816
1524448,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.11,242.11,,34.053121,-112.145863
1524448,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.11,242.11,,34.053121,-112.145863
1524449,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.14,242.14,,34.053511,-112.14762
1524449,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.14,242.14,,34.053511,-112.14762
1524450,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.14,242.14,,34.053486,-112.147488
1524450,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.14,242.14,,34.053486,-112.147488
1524451,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.14,242.14,,34.053568,-112.147584
1524451,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.14,242.14,,34.053568,-112.147584
1525338,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Right,241.97,241.97,,34.051142,-112.145175
1525338,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Right,241.97,241.97,,34.051142,-112.145175
1525339,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Left,242.01,242.01,,34.051581,-112.145265
1525339,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Left,242.01,242.01,,34.051581,-112.145265
1525340,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Left,242.01,242.01,,34.051575,-112.145427
1525340,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,A,Left,242.01,242.01,,34.051575,-112.145427
1525341,Spillway,Single Inlet,Cordes Junction,,I-17,242,G,Left,242.18,242.18,,34.054114,-112.145301
1525342,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.12,242.12,,34.053184,-112.145857
1525342,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.12,242.12,,34.053184,-112.145857
1525343,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.12,242.12,,34.053255,-112.147583
1525343,Pipe Opening Location,CMP,Cordes Junction,,I-17,242,E,Right,242.12,242.12,,34.053255,-112.147583
1525344,Curb,Embankment Curb,Cordes Junction,,I-17,242,E,Right,242.12,242.12,257.67,34.053211,-112.14781
1524416,Bank Protection,Gunnite,Cordes Junction,,I-17,244,E,Right,244.38,244.38,229.18,34.084424,-112.144121
1524417,Bank Protection,Gunnite,Cordes Junction,,I-17,244,E,Right,244.39,244.39,208.54,34.084716,-112.143399
1524452,Pipe Opening Location,CMPA,Cordes Junction,,I-17,244,A,Right,244.32,244.32,,34.083957,-112.142651
1524453,Pipe Opening Location,CMPA,Cordes Junction,,I-17,244,A,Right,244.37,244.37,,34.084629,-112.14291
1524454,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,C,Right,244.62,244.62,,34.088067,-112.145108
1524454,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,C,Right,244.62,244.62,,34.088067,-112.145108
1524455,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,J,Right,244.36,244.36,,34.084044,-112.144391
1524455,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,J,Right,244.36,244.36,,34.084044,-112.144391
1525345,Pipe Opening Location,CMPA,Cordes Junction,,I-17,244,A,Left,244.33,244.33,,34.084017,-112.142846
1525346,Pipe Opening Location,CMPA,Cordes Junction,,I-17,244,A,Left,244.37,244.37,,34.084563,-112.143072
1525347,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,C,Left,244.62,244.62,,34.088087,-112.144821
1525347,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,C,Left,244.62,244.62,,34.088087,-112.144821
1525349,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,J,Left,244.37,244.37,,34.084171,-112.144111
1525349,Pipe Opening Location,CMP,Cordes Junction,,I-17,244,J,Left,244.37,244.37,,34.084171,-112.144111
2060384,Pipe Opening Location,CMPA,,,I-17,244,E,Right,244.38,244.38,,34.084783,-112.142874
2061494,Pipe Opening Location,CMPA,Cordes Junction,,I-17,244,E,Right,244.39,244.39,,34.084888,-112.142934
2068462,Pipe Opening Location,CMPA,Cordes Junction,,I-17,244,E,Right,244.38,,,34.084759,-112.142884
917899,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,244,G,Right,244.39,244.54,806.05,34.084824,-112.143102
917934,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,244,A,Right,244.23,244.32,517.83,34.08265,-112.142192
918023,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,244,G,Right,244.39,244.55,791.08,34.084915,-112.142977
918028,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,244,E,Right,244.38,244.38,408.89,34.084338,-112.144316
918097,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,244,A,Right,244.19,244.38,959.36,34.082247,-112.141907
918098,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,244,C,Right,244.68,244.45,1651.34,34.089024,-112.1445
918099,Roadway Cut Ditches,Unpaved Cut Ditch,Cordes Junction,,I-17,244,E,Right,244.39,244.39,336.25,34.084824,-112.143125
1524389,Curb,Embankment Curb,Cordes Junction,,I-17,248,E,Right,248.44,248.46,213.16,34.136945,-112.147017
1524390,Curb,Embankment Curb,Cordes Junction,,I-17,248,E,Right,248.7,248.73,348.4,34.139896,-112.149116
1524391,Curb,Embankment Curb,Cordes Junction,,I-17,248,C,Right,248.94,249.02,326.4,34.1463,-112.149737
1524418,Bank Protection,Gunnite,Cordes Junction,,I-17,248,E,Right,248.39,248.41,133.33,34.136138,-112.146437
1524434,Ditch,Grader Ditch,Cordes Junction,,I-17,248,E,Right,248.53,248.47,622.05,34.139035,-112.148208
1524456,Catch Basin,Flush,Cordes Junction,,I-17,248,A,Right,248.37,248.37,,34.135768,-112.146188
1524457,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,C,Right,249.00,249.00,,34.14586,-112.149951
1524457,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,C,Right,249.00,249.00,,34.14586,-112.149951
1524458,Down Drain,Down Drain,Cordes Junction,,I-17,248,C,Right,249.03,249.03,,34.145459,-112.150075
1524460,Down Drain,Down Drain,Cordes Junction,,I-17,248,J,Right,248.49,248.49,,34.13918,-112.149005
1524461,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,J,Right,248.49,248.49,,34.139157,-112.149054
1524461,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,J,Right,248.49,248.49,,34.139157,-112.149054
1524462,Curb,Embankment Curb,Cordes Junction,,I-17,248,J,Right,248.5,248.55,552.4,34.138482,-112.148702
1525350,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,C,Left,249.02,249.02,,34.14541,-112.149728
1525350,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,C,Left,249.02,249.02,,34.14541,-112.149728
1525351,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.53,248.53,,34.139035,-112.148142
1525351,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.53,248.53,,34.139035,-112.148142
1525352,Pipe Opening Location,CMP,Cordes Junction,,I-17,248,E,Right,248.52,248.52,,34.138906,-112.148287
